timestamp,sending_address,receiving_address,amount,transaction_type,location_region,ip_prefix,login_frequency,session_duration,purchase_pattern,age_group,risk_score,anomaly
1626516292,0x8ed9b6d415fa1327948935eb61ac908d52dadfe3,0x44a12f1064beac8b97d973667037a8bb92f16f78,65349.0,purchase,Europe,192.0,4,52,focused,established,31.25,low_risk
1643249683,0x930a6cd16e7b408b2edbea715e0ada85f6a753e4,0x45fe095ad4299f71eaa25407c4122ca6a497e1e2,24034.0,purchase,Africa,192.0,5,66,focused,established,35.4375,low_risk
1696513910,0x4bd19ffb6b14ff30caeef5c7fc477bc11a2399ac,0x44a12f1064beac8b97d973667037a8bb92f16f78,63992.0,purchase,North America,192.168,2,29,random,new,59.0625,low_risk
1610008430,0xe0e56a2db04ea53331dc77010b28bc94280c37e5,0x166875a4412618bcb6a22da6e6c08f7aaf855837,47453.0,transfer,Asia,192.168,2,23,random,new,26.25,low_risk
1669463841,0xfe27ba54503b6b3d265ecd53912916afa3316786,0xac3e030103fa273e36f2cd7ece1f316961be6fe5,67627.0,sale,North America,172.0,2,28,random,new,67.5,moderate_risk
1640543181,0x5e93ba3a36c01f4fda0f725caf7c840a7f0d248e,0x2b3cd5110e84f8f43e132c4b99caa8091d9e4a18,22847.0,transfer,Asia,172.0,2,27,random,new,26.25,low_risk
1606667574,0x6c07eb5281eb58b6266436678b7497a9d986b46c,0xba33c4477cb9e13831f9122c049e2b06ed91a0da,61771.0,sale,Africa,172.0,7,146,high_value,veteran,84.375,moderate_risk
1686909094,0x2aea4036804b9dabfff3273ab296d6f519f85f7b,0xfe2650f030f2c966775e11009cb015e8852ecf4b,41390.0,transfer,Europe,10.0,6,96,high_value,veteran,36.75,low_risk
1687848417,0x8fddcff9501aad6620a141145e5c35ae09336001,0x184f014cee545032c6b97c4906e6a611047c3395,10525.0,purchase,South America,172.0,2,25,random,new,35.0,low_risk
1697209532,0xab134c13386492dc8adc37cba75b567435ae09fa,0xadc445c80282504e4af6afeb5681fded2c3d6069,15705.0,sale,Africa,172.0,7,138,high_value,veteran,52.5,low_risk
1633210215,0xa8ccfe0c54be603d32019f3a9fe41091b260971f,0x5b3f6ba7212a0fb20ae4459e9ffae3b9caa95e91,38186.0,phishing,Africa,172.0,2,22,random,new,100.0,high_risk
1631654790,0x581541b72312595312d1cdd78ceaa40968f2cd35,0xbe658044c1b4c2ec65d2c03e38850eec3d46aa84,20186.0,transfer,South America,192.168,2,28,random,new,26.25,low_risk
1624481077,0xddeb20c701d3dc5af1d356db0fd4bc37f1282e1d,0x47989ac5c0879ef6ca9f0278735453e53708a949,17263.0,transfer,North America,172.16,6,92,high_value,veteran,36.75,low_risk
1687350327,0x6220a921f7a456e678799b84405cf012e6381820,0x7c08fd3f6907b8c119266a64905c5ce0406e415b,52143.0,purchase,Africa,172.0,5,59,focused,established,26.25,low_risk
1581795952,0x88d991c7b82b38c3946dd5254002c7509e62c89b,0x029d4cf76f7612557025056f294ad7971318852a,51051.0,purchase,Europe,192.168,3,60,focused,established,26.25,low_risk
1672733250,0xbca3904950d9c5b24dfb8f65cf9c0f9dc32f4044,0x2aaacc0aea1c222a20df0b2ec63addef59f16d56,14163.0,sale,South America,172.0,6,149,high_value,veteran,50.0,low_risk
1637242843,0x22ccdd76da6ea44a34cf71d61a6f664a4efb5e60,0xaa3037771832558e28780a899bf9cbc13766a9c3,36360.0,transfer,Europe,10.0,6,94,high_value,veteran,36.75,low_risk
1631571699,0x2b3cd5110e84f8f43e132c4b99caa8091d9e4a18,0xd139ad944b14d015cc91df97b6231b6b236b4d33,24474.0,sale,North America,192.168,7,149,high_value,veteran,52.5,low_risk
1590831506,0x2e92f273cc113e8044901d07dcf41044861553bf,0x0fc76698704866d5053923fb7bde02a56bd62531,70987.0,transfer,Asia,192.168,6,87,high_value,veteran,43.75,low_risk
1675876337,0x29d23a1aabb9b1cbe0db109da0422ee53f160075,0xe18c5ae9360a2738e941c6790d5a436f9cd0ca43,714.0,purchase,Europe,10.0,4,58,focused,established,25.0,low_risk
1625081564,0x437f9aab33bbe43482bed14c5eeb9d101a9532db,0xd43b85ff0d62328c0785adce1190565fb654e447,66640.0,transfer,Europe,172.0,7,158,high_value,veteran,43.75,low_risk
1599314930,0x3648f18c7f11b9a825dace72fcac5f275755bc18,0x8b826e2a06643f1e356a599aed7f7eb7eaecedf4,21668.0,purchase,Africa,172.16,3,49,focused,established,35.4375,low_risk
1597536273,0xe0985c197011d1a8a9c495c5bd64442d16db5f36,0x45f0ae86aea244f771bf3ed5e4d3fab868a396bf,26152.0,purchase,Africa,10.0,4,50,focused,established,26.25,low_risk
1684464583,0xa086902ca6e836e1aaeeb6efe4e24350fb0e2401,0x43df04a143610c5b02716898b66ac46be672fe72,47189.0,transfer,North America,192.0,4,68,focused,established,15.75,low_risk
1664328330,0xc8dda68e33d50c9f86f75c2f34299d87ea63b4a3,0x315d5aee59cd8b2501e121cb1cb82cd6eb811862,43524.0,transfer,Asia,192.0,2,26,random,new,26.25,low_risk
1691884924,0xa1f214ac84f415a7f70cde1c339f376952f3f787,0xbcbcacf1f2e151263e3890da058f6fa2b7b881d9,66334.0,purchase,South America,192.0,5,77,focused,established,31.25,low_risk
1692812257,0x05c05692bbb67de9650b72f8ed332d605a2a3062,0xe39ec067dc8caca519b0ef9d7c7218a6ad20bc36,20557.0,sale,Africa,10.0,8,100,high_value,veteran,70.875,moderate_risk
1685779622,0xc1c425042188c182c720f0853279cadf5e75ca87,0x65d1e4524982bd01a79af7b8d8e83e71816c5357,24458.0,purchase,North America,172.16,2,25,random,new,49.612500000000004,low_risk
1604677303,0xb3c74645de3f82702af040988bba449c622217ec,0xd96624f6c625ddb94bd6b4a380091e209376e477,43744.0,transfer,Asia,172.16,1,33,random,new,26.25,low_risk
1636075613,0x07f3c48b2cd667dcc915384c1d30be2973898a26,0x2427fcdc1033586ba672780fea1d662e75681dcb,31483.0,transfer,Asia,192.0,7,97,high_value,veteran,36.75,low_risk
1607962066,0xd139ad944b14d015cc91df97b6231b6b236b4d33,0x82c9fd1002493e122184aba0c9e8de36efb1645e,7518.0,transfer,North America,172.16,7,124,high_value,veteran,35.0,low_risk
1663306188,0x16c9903f99897fa292f3273513da8cf6525d0b06,0x35113df6868e669156e9c43a84f2cbe6ac0b0a44,24522.0,transfer,Africa,172.16,8,139,high_value,veteran,49.612500000000004,low_risk
1679694813,0xfdcee144031728379b8165c502d3eb12dac4b206,0x02ec8396ef494846a98ae386519bf6d91ed8d110,14525.0,sale,Europe,10.0,6,127,high_value,veteran,50.0,low_risk
1593610954,0x5b3c5463ae5bf4fd8338260e11e1f54423747434,0x315d5aee59cd8b2501e121cb1cb82cd6eb811862,38026.0,purchase,Europe,172.16,4,43,focused,established,35.4375,low_risk
1625345736,0x6a9ab4e5a03178843826f1dcda742ca41851cffb,0x2eb06aa66934352ec5f746926ce9fcae55264a21,15210.0,purchase,South America,172.16,2,27,random,new,49.612500000000004,low_risk
1648855504,0x5b3c49dc48b4c9d92f2a7ecb088d424ef5e86337,0x1a449fb2e65853dcf49451577cae1834b6505693,14561.0,transfer,South America,192.168,4,67,focused,established,20.25,low_risk
1588473511,0x2e92f273cc113e8044901d07dcf41044861553bf,0x69324cebff42101d8e43a3f7b0aebeac04b4e50d,47285.0,purchase,Asia,192.0,2,38,random,new,36.75,low_risk
1685368366,0x6c201eeced4f16a767802b0e21ceee959e0e3793,0x898b902ae7afe9765d4bf4d88c53252665ca9969,18339.0,sale,Africa,192.0,2,37,random,new,42.0,low_risk
1681663449,0xccbf5a9926606c77db8391185066a8ee3bc0a2af,0x657d302f6215a1e6ac402ea251013b9a30e90fc5,none,sale,Europe,10.0,7,102,high_value,veteran,70.875,moderate_risk
1651064570,0x8b826e2a06643f1e356a599aed7f7eb7eaecedf4,0xe36a5a8aac68b9032ee53e4e7ad37708f657a14d,55041.0,transfer,Africa,192.0,7,95,high_value,veteran,36.75,low_risk
1680001595,0x816c6b3b530184e078d3c89dc74e53c749cc0acc,0x50639eff82fe8b951d8e428f4162af542794c38b,19262.0,transfer,Africa,192.168,3,55,focused,established,15.75,low_risk
1674088219,0xe36a5a8aac68b9032ee53e4e7ad37708f657a14d,0xc859ec06390a2774b812319613052214488fce98,34618.0,purchase,North America,10.0,4,44,focused,established,35.4375,low_risk
1649486200,0x7ac4328b7d9a16be3d0b392ca31129740f3db79a,0x9e93530df033899e6334d6941e67a24f7ba6c5ea,22365.0,scam,Africa,172.16,2,31,random,new,94.5,high_risk
1641908151,0xaa3037771832558e28780a899bf9cbc13766a9c3,0x94ed0de7f781533e80fc25a29c1b613eaf01ac62,18098.0,sale,Asia,172.16,1,28,random,new,42.0,low_risk
1684533955,0x11229f1b76e0b0a36aa08911872979e7571de3a2,0x86b61ffe9ce4da504e6b7cf3f0925c1941265074,39023.0,transfer,North America,10.0,2,25,random,new,26.25,low_risk
1582931480,0x1d315040f1b18ac96a2919b057043099cd275f79,0xc64eecead620b2d76dc638e077cc6ea63564837a,74098.0,sale,Africa,192.0,6,93,high_value,veteran,62.5,moderate_risk
1655471323,0x086a1cab416461d0f92e75b1713cb3b8b44377fe,0xf75354143b14a48a01b4c99800593350ed47a064,48006.0,phishing,Europe,172.0,2,36,random,new,100.0,high_risk
1609450879,0xc1ae19884e5d529872028c3ec1c9fe259d4275b2,0x346dc167fb52e26f93e8d8cb6377ee8c4c850f02,64965.0,transfer,North America,172.0,7,96,high_value,veteran,43.75,low_risk
1614154403,0x8f1cca54bcb23e6076872786b2e35caf1fc6815b,0x5395a955ac3ebad1a948e9cbd3e8f47f9ea94ab9,23534.0,phishing,Europe,10.0,1,35,random,new,100.0,high_risk
1667018901,0xc16838071bd498347aab8cc742473568eb5249fd,0x49042ae512db9ef9692e8a65977356d02fb8fbdd,1.0,transfer,South America,192.168,7,110,high_value,veteran,47.25,low_risk
1642071777,0x0867ba58aa70157fb13717ce376f3234a5b84c4e,0xca22475c4e661dd31340a9d6a7ec669f694ff981,54895.0,purchase,South America,192.0,1,30,random,new,36.75,low_risk
1686250693,0x1a55b6ed75c3e5fc491a5f9054d7334d3b3c0e8b,0x9e361f69925fa89360939f93acf89a3c781531e4,49883.0,purchase,Asia,172.16,2,30,random,new,36.75,low_risk
1624140246,0x66b871992b2d3ebf1e5b94699275469800e796ca,0xc5f2ff2df2e759d8611325f0fdb684f1e243a1a1,66660.0,transfer,Africa,192.0,8,102,high_value,veteran,43.75,low_risk
1607914603,0xceda6c769350a084f02a6e5f2fadf269ecc0c37d,0x5e68ef092229517f434cc4bcac6d50ab7992cf31,75816.0,purchase,Africa,172.16,1,29,random,new,43.75,low_risk
1654650464,0x3f4378d89f9c0443a64e0185be01dfd05f0fcdb8,0xda9e7e0931d79edcb666d3b0e7b12f8bad18201c,42553.0,sale,South America,192.168,7,148,high_value,veteran,70.875,moderate_risk
1597678549,0x7409609cded76dc9192abdcbb3036b0dbe045328,0x8ce255e9331f5372dab592da1e80daad25f5275f,18228.0,sale,North America,192.168,6,128,high_value,veteran,52.5,low_risk
1648216409,0xca05daf05a3d3548e1ff9df4c8fa002066dcc9b7,0x05c05692bbb67de9650b72f8ed332d605a2a3062,7977.0,sale,South America,172.16,7,83,high_value,veteran,50.0,low_risk
1589195895,0xd4593947e9b1d5d503caf8ce90102967ac635593,0x07f5d673750440692d3e8fa711e48d890091e5f3,73603.0,sale,South America,172.0,8,101,high_value,veteran,62.5,moderate_risk
1617683443,0xc650a36cc875e1672ae1c8191f27b6b9d8929100,0xbaea3ed4a1a9cd58ccce5e0f52c68c852deb5c68,48521.0,transfer,North America,192.0,2,20,random,new,26.25,low_risk
1677556182,0xbffe0b1cdda8f6a71d40a15368b476b622f1e0ed,0x44b258cec1f745def492ff7c422ea930d26f52c7,1.0,purchase,South America,172.16,4,68,focused,established,25.0,low_risk
1586756249,0x2427fcdc1033586ba672780fea1d662e75681dcb,0xb00cb4635987b6c1cc415d8912480bd8f350e1c9,34903.0,sale,Africa,10.0,1,37,random,new,42.0,low_risk
1703987924,0x9d84dbd3dad7436231c9cdee60bee1e72232877b,0xc28cbdb253f12174f7aa80ff6c6660f2e09397d7,15439.0,phishing,Europe,192.0,2,29,random,new,100.0,high_risk
1660577694,0x7ac4328b7d9a16be3d0b392ca31129740f3db79a,0x6d2eeab1c90aaf2537c11d1a05a93fdf029607d2,72723.0,purchase,North America,172.16,5,63,focused,established,31.25,low_risk
1617745281,0xc437f6b9d6dc254046417aa7b0aae3673cb267cd,0xf324227b74dab9874dab06fdc8656e7420e7d1ab,11786.0,sale,Asia,192.0,2,29,random,new,40.0,low_risk
1653647107,0x5c6e4c0c1af75af7bd3bdbeb51980d3205cb182c,0x277b36ba56a9b705d63de9d7da8b44bf0fe43a65,74378.0,transfer,Asia,192.0,4,65,focused,established,25.3125,low_risk
1620967402,0x0e9439af1928c126cad134ed9565dbb5e49f9999,0x364b5e310709b4424f3248e11df3c79f8a60a3c7,34206.0,purchase,South America,172.0,1,31,random,new,36.75,low_risk
1697935301,0x9d83dc20db33e62ad8567ac90255f1903dbebd52,0x95f5fa5180479a6e9878a65772b8810eb7923972,39977.0,sale,Europe,172.16,8,143,high_value,veteran,70.875,moderate_risk
1614742611,0x0c12dbf7792b266c7c401fff1a87c6db90805ef5,0xac0e4d3b8ea0e5bf605cc4e6cda7b35a2ce3198b,none,sale,Asia,192.0,7,96,high_value,veteran,62.5,moderate_risk
1676136933,0x83cecfa54e9aeac4d9c36e0d970ca320652472fd,0x7e9992a73baa85c96f03c4f48f2ce0a34c998132,28475.0,sale,Asia,172.16,8,119,high_value,veteran,52.5,low_risk
1598258216,0x779d3785a9907ba019161da9296c894dc6e7a30d,0x45f0ae86aea244f771bf3ed5e4d3fab868a396bf,70134.0,purchase,Africa,192.0,3,75,focused,established,31.25,low_risk
1685197752,0x9de9fc6bb19bf6cc1f68f6c9bc3cf55d0e175b84,0xbca3904950d9c5b24dfb8f65cf9c0f9dc32f4044,41891.0,purchase,Africa,192.168,5,54,focused,established,35.4375,low_risk
1692734203,0x6ef8f3e9a84c314613f07c945c36b21aaf5d31c1,0x1cbae106f89f3cd4d4ba3d4d92cf2caedeb1dbac,2377.0,purchase,Africa,192.168,4,48,focused,established,33.75,low_risk
1626706208,0xfff61889339b01858cc0b3034ecc59aa7f47db25,0xe0194b2da8b9504f85a39a1b07ad9faabf7d1244,13241.0,purchase,South America,10.0,5,67,focused,established,33.75,low_risk
1641832326,0xa5b7fa41e93cbfce4ba77b40fc8c4928fd51312f,0x802f839bfee32aacc5174cbcd8033a8ef259be64,32404.0,sale,Africa,192.0,6,97,high_value,veteran,52.5,low_risk
1680184867,0x65e018cb96069e2fd18c29d2050e14cba4b2b06d,0xd4593947e9b1d5d503caf8ce90102967ac635593,73033.0,sale,North America,172.0,8,116,high_value,veteran,62.5,moderate_risk
1605254360,0xe3e0383b55c2cb18e25b1f6da69efd37620819f5,0xfff61889339b01858cc0b3034ecc59aa7f47db25,70181.0,sale,South America,192.168,1,23,random,new,50.0,low_risk
1641404007,0x779d3785a9907ba019161da9296c894dc6e7a30d,0x84a1162b6051c965c05a1bf04e7637dcdec899e6,15747.0,scam,North America,172.16,1,34,random,new,94.5,high_risk
1591890228,0xd9ee63d5fc24891ae67bd98466bc147e330f8587,0x286ef64d01b015ec5eb8b5da32cb1ebd235806fd,17737.0,scam,South America,10.0,2,21,random,new,100.0,high_risk
1615886356,0x87bc99ea1d68cfd83dfb5e2c1ac8046ce43c6b30,0x9de9fc6bb19bf6cc1f68f6c9bc3cf55d0e175b84,40157.0,purchase,Africa,192.168,5,61,focused,established,26.25,low_risk
1611967553,0x913bb81a957aec7d0e46c8dfc46f87cdde2e7b59,0x5c0b21a01b517645a025d5344dc7b5f46b0d5b14,68348.0,phishing,Asia,172.16,2,22,random,new,100.0,high_risk
1642198853,0x91ee0c3b3f87d070e260f6208c52534d36817dae,0x0ff5fa23bcf0013eacf84dee5627c6033896dcdd,75511.0,transfer,Asia,192.168,5,54,focused,established,18.75,low_risk
1634007704,0xbaea3ed4a1a9cd58ccce5e0f52c68c852deb5c68,0x22d1777a6b6ca61ea486ff869eb4989d7cfd420a,14469.0,purchase,Europe,172.16,5,52,focused,established,25.0,low_risk
1606912192,0x6d5b2cce3ffd47ffc39d45a2dc999f81d734de1a,0xbb2446b93f24e61c733aeb8cff1c82400e412974,34383.0,transfer,South America,192.0,4,49,focused,established,15.75,low_risk
1628958846,0xda6f58d5369d83a6d4307e43b822d1b01cda0a82,0xbefb76a75db163fc3a3db1eaf2bf291e07d3f868,14963.0,sale,North America,10.0,1,23,random,new,42.0,low_risk
1622376193,0x96afc90cf5f7352fce41024eb6e11076ee445acc,0x0ad8484a353ad7e38bb893f8d331d5adbe1b71e5,20486.0,sale,Europe,192.168,2,28,random,new,42.0,low_risk
1604921896,0xbb0b92025eddb26c67e5f23512a856d6c0c26231,0x7fdd1c0ca5c9fa336adada7efebad12a5f067704,50751.0,purchase,South America,10.0,5,53,focused,established,35.4375,low_risk
1659631156,0x81b86feda8f0eac2e88a71e30c62d179877dbd4d,0xda3ee1edb0c1d856f1423b0ffeeb713cc5da8984,33474.0,sale,Africa,172.0,7,135,high_value,veteran,52.5,low_risk
1578664734,0xe3cba2dd0c1ab1419e3ebdb5babf2f18ec065807,0x6d44f8129b2d4ea707454d8c6ab75b65a4d045c6,51232.0,purchase,Asia,192.168,2,30,random,new,36.75,low_risk
1695820321,0x184f014cee545032c6b97c4906e6a611047c3395,0xddcebe29f4cc7155a2ffdc3b593a04c411760cb0,34805.0,purchase,North America,10.0,1,20,random,new,36.75,low_risk
1636353019,0x96f1cb7cb61b1f19f7c839f7280a0acae8f391b2,0xa608f7958061ae8498d73aa0d8f6f5e8f51135ae,15668.0,sale,Africa,172.16,8,84,high_value,veteran,52.5,low_risk
1669734366,0x6d276f36f2f21d44f048bc4488dde11cb0fd3a0d,0x7dab43a81b67a6a6f300c7e9de48ddfbb4f9805b,13433.0,transfer,Asia,172.0,7,80,high_value,veteran,35.0,low_risk
1596251953,0x5297edd262e7084608cbbcb8d666c86b4740ce6c,0x84df8a4e93edd124a95b6e0c034cba4b783c9ed9,66378.0,sale,North America,172.16,6,140,high_value,veteran,62.5,moderate_risk
1630934683,0x927f8801cf6073f5b6da2df4def5f548735e7062,0xcdcace0693e828baa1857ee5b127419bb5e7fc56,42409.0,sale,Africa,192.0,7,128,high_value,veteran,52.5,low_risk
1621235207,0xe5c91f67af87a0e20267b290e32eadab60cb044c,0x4ee64b1d1704498a40940040f28c6109d5b9c1ce,73683.0,purchase,South America,192.168,4,66,focused,established,31.25,low_risk
1585431590,0x29eb22d2110b8a73ee78542975d2fb701f31929a,0x11f40ae67f6b648e8b4bbc2d1a04c665214f7d25,9085.0,purchase,Europe,172.0,4,41,focused,established,25.0,low_risk
1587247264,0xd5a98e35d92b478ad4dbefdf2b55b22f331043dc,0xb66b0ca73fe4f58fbc2485b46474688d9913753e,71703.0,transfer,North America,10.0,3,42,focused,established,18.75,low_risk
1671860108,0x927eb5472ae6124e561287052ba08e71b72ab8c5,0x2c1a91f45c0decdbf8c2b84abdb0a349237f7f41,36368.0,sale,Africa,172.0,2,38,random,new,42.0,low_risk
1676806052,0x992ff96a3bf0676cef2d26d0276b27456ce19e7b,0xe2464122a2d71df4324151c8f7572ef23f5dd0ab,13878.0,transfer,Africa,172.16,3,55,focused,established,15.0,low_risk
1641253883,0xd1b28593139022c70b1d5e370cc800226efbf072,0x927f8801cf6073f5b6da2df4def5f548735e7062,48849.0,purchase,0,192.0,2,22,random,new,36.75,low_risk
1657161874,0x0bdc9e8dd3cf34b207a2f547f45a23e5808d84fb,0xb69b3912979ac2571f86843000a21c6c5ce84342,53074.0,sale,South America,172.16,7,141,high_value,veteran,52.5,low_risk
1686447909,0xf8455a61277886b577be973b0401a1fb3ded50e6,0x3108e1d0956526998fc5cc8a008ea4fed631162b,49550.0,sale,North America,172.16,7,94,high_value,veteran,52.5,low_risk
1623712403,0x5e3b8daa125730ae691a6df10d73ab05945096b4,0x5c6e4c0c1af75af7bd3bdbeb51980d3205cb182c,20055.0,purchase,South America,10.0,3,51,focused,established,35.4375,low_risk
1611055826,0xac443984e996452e795b4c96883b81893d78fc44,0x78450ab2854da2fbb328b5e45d17755fcc7f0c39,46798.0,transfer,Africa,172.16,6,119,high_value,veteran,36.75,low_risk
1692361953,0x36610d6083e60d1f8ea9650803ad6fb88533672d,0x7edd74b05caacd2c9658739abdd3230f39846248,13867.0,purchase,South America,172.0,5,64,focused,established,25.0,low_risk
1599190095,0x078a440a8081b3267f14dbe15dceb028c13c83c9,0xadc445c80282504e4af6afeb5681fded2c3d6069,25147.0,transfer,North America,172.0,1,27,random,new,35.4375,low_risk
1653128310,0xf7a69b4b527b96be9955a2488efb4c3c4d0ef347,0xb4cd266c33046567f63c1821799c2be2f4b2c554,28713.0,sale,Asia,192.168,2,35,random,new,42.0,low_risk
1676760740,0x6c201eeced4f16a767802b0e21ceee959e0e3793,0xd90652f8dc1d6b3e63f3da9e1aed4406e633982b,46833.0,sale,Europe,10.0,8,87,high_value,veteran,70.875,moderate_risk
1594825745,0xf0e80668db1a0cab45c3f87d9032d62cd8e2e35b,0x210c08c78f972146f48bb5a28481b8173d915141,67490.0,purchase,Asia,172.0,4,48,focused,established,31.25,low_risk
1693816937,0x7c08fd3f6907b8c119266a64905c5ce0406e415b,0xd620eeb117bf8e6ebfb7c8d0df00583a1d72fe43,40086.0,phishing,North America,172.0,1,38,random,new,100.0,high_risk
1583160490,0x9f5229f47625e8dbe5a473ac189e6f376f644745,0x3ad530ed0f019b018aae1dfb75a5ce8a11ddf799,6916.0,transfer,South America,172.16,6,109,high_value,veteran,35.0,low_risk
1703478371,0xf0ba37ff365ef1a8a704306014f088a6bd744572,0x209a08b9bc74dafa621732c304249d8452a20a87,5288.0,sale,North America,10.0,6,96,high_value,veteran,50.0,low_risk
1596022519,0x27726c0ecfeb4982d6150ced6fe2e76446e1c1f8,0x7a0c9f8f7aadc3a66eeb12474df28e78891dd0bd,70899.0,scam,Asia,192.168,2,32,random,new,100.0,high_risk
1586478128,0xb5a91befd92dc3a2714ca0df1def50ab6220a45c,0x99f3892015fadddceeda935399979f8f86393d99,25348.0,purchase,Africa,172.0,2,22,random,new,36.75,low_risk
1593014707,0x34c4b40b4d2de865b2845b4583d2b5835b9ad195,0x7e6349aaec1cc0d3e1608ea45e569ec40aa9462c,65173.0,sale,South America,192.168,7,139,high_value,veteran,62.5,moderate_risk
1614567441,0x31a87fa920c420c00e730e90476c475807d42ef2,0x6789a0b555a0618d337b94e500e35f043fd7261c,2539.0,transfer,Asia,192.168,1,23,random,new,25.0,low_risk
1595363413,0x7ccc4627873db3b71960e0cc7814d2f951d6e287,0x4e146e3c800bb3000f80a7ac3c07df940775b8bd,32464.0,transfer,North America,172.16,5,41,focused,established,15.75,low_risk
1677648466,0xadc445c80282504e4af6afeb5681fded2c3d6069,0xf02ed9cf5112f1bd14c05de5a155cfb9d606782f,39749.0,phishing,North America,192.0,2,39,random,new,100.0,high_risk
1665281393,0xefa80dd3412b8df827a9f83a87bba09cfb926e62,0xc5aa1d59a3c188c08a1d0d1972c49fef1997e3cd,75293.0,transfer,Europe,192.0,8,149,high_value,veteran,43.75,low_risk
1631351586,0xa3274d2cd8b79cdcc2a773569f2a5367534d7540,0xde70709d15472c02852daf1b38175d525052982d,69373.0,phishing,Europe,172.0,1,27,random,new,100.0,high_risk
1686653326,0x5e539dac6637b38aaf015861ec2da850f1ae8377,0x16c9903f99897fa292f3273513da8cf6525d0b06,53236.0,transfer,South America,172.0,8,80,high_value,veteran,49.612500000000004,low_risk
1627506328,0xa47a97907b93d454b7ec8c9a6b3d02ff838c052d,0xf02ed9cf5112f1bd14c05de5a155cfb9d606782f,41340.0,sale,North America,192.0,6,125,high_value,veteran,52.5,low_risk
1624498640,0x35113df6868e669156e9c43a84f2cbe6ac0b0a44,0x1f4edfb4b10cea6e2ffcad07ccf135b7ae8dc824,24098.0,sale,Europe,172.16,7,102,high_value,veteran,52.5,low_risk
1667781302,0xf5508594b7072b405c6278a083cf3ab2cfc67670,0xf5f02c84df4ba6af17e52a535496037d338d3bd3,42839.0,purchase,South America,172.0,5,77,focused,established,26.25,low_risk
1661657758,0x9d877157c1c811cc5b7593c43719ac825f6c1d88,0x7c521a007436e7e27382be7f88aca77afb1b22af,64620.0,transfer,Africa,172.16,6,97,high_value,veteran,43.75,low_risk
1619234482,0x94c8462edd20b1e2b3d44bd63c2e3c05acd73671,0x4e3bf6cc6fa25ce2b65d184fc14d52f375768e3c,39426.0,sale,Asia,172.0,1,37,random,new,42.0,low_risk
1580148233,0xbb0b92025eddb26c67e5f23512a856d6c0c26231,0x1552be5ca4b1c3b9e1a1886f9b939928b4b052f2,23437.0,purchase,Europe,172.16,2,29,random,new,49.612500000000004,low_risk
1661459312,0xda3ee1edb0c1d856f1423b0ffeeb713cc5da8984,0xda9e7e0931d79edcb666d3b0e7b12f8bad18201c,11333.0,purchase,South America,10.0,4,66,focused,established,25.0,low_risk
1669236798,0x7aa588d3849b9d182dbe78f93fe3a324f2b09771,0x7377472963b82385c32a97735ea236c6db8036d8,14385.0,scam,Asia,172.0,1,29,random,new,90.0,high_risk
1671832261,0x0b9fa7d378875d90d20f6f5ad56540baf0a76d71,0x0af2fa6d003f675089486f5b6a35292d603ca7e7,27131.0,transfer,Africa,172.0,7,85,high_value,veteran,49.612500000000004,low_risk
1633151786,0xe0e56a2db04ea53331dc77010b28bc94280c37e5,0xbcbcacf1f2e151263e3890da058f6fa2b7b881d9,72516.0,scam,North America,192.0,1,34,random,new,100.0,high_risk
1588265824,0x0922551b82d68b41c8f1e99582480cc5acb28ce0,0x07f5d673750440692d3e8fa711e48d890091e5f3,45188.0,sale,Asia,192.0,7,83,high_value,veteran,52.5,low_risk
1599897318,0xb963ca9b4216a441aeb9810e55ae6bc0d13619ff,0x031cea14d43801f7d11dd0945c0cbefaed20d4ba,39034.0,sale,South America,192.0,8,83,high_value,veteran,52.5,low_risk
1668495668,0x561da1441fb1d41f2482ad62714756a505889c83,0x86a320a07a6b887ebc46aecf8cc87e99321f9a18,24854.0,purchase,Europe,172.0,5,75,focused,established,26.25,low_risk
1631907217,0x9c68fbcc6a82bb710b0ebfadd76a4c81ad6765c9,0xc028752d06eb95cdd6a708346ba0849e2495fc3d,33621.0,sale,North America,10.0,7,150,high_value,veteran,52.5,low_risk
1665504578,0x12f475db2ca180f94d381b17ff3581b5fd56c8cf,0x864883e03cb56916232e1771cd6e61a1e9a4f9c2,66340.0,sale,Africa,192.168,1,21,random,new,50.0,low_risk
1627696633,0x02ec8396ef494846a98ae386519bf6d91ed8d110,0x6052ba813476bc1a645b8aefd506802aaf80fff5,39073.0,purchase,South America,10.0,4,78,focused,established,26.25,low_risk
1681060189,0xfdbec891f8122d5f5823a06495cb9c16f8583ab5,0x84a1162b6051c965c05a1bf04e7637dcdec899e6,48593.0,purchase,Europe,10.0,5,58,focused,established,26.25,low_risk
1644378597,0x24113adf73a7848789c0c8d2f068bd8f4f5cd876,0x38e13b6754473060b68a6c7e8bf5a63f4457c4df,17256.0,sale,Asia,10.0,6,119,high_value,veteran,52.5,low_risk
1615499716,0x228d70f9826d31987fa8c873d056a78ed20bbf54,0x5ae90e54815798b7f1056cc01a38978d40a71d95,49573.0,transfer,Africa,192.168,6,114,high_value,veteran,36.75,low_risk
1658793803,0xa90b541bd2dfef162b82073318ace3fcc57340d9,0x8088d2991e3fb2854ee5851d41cafc358a72a054,15738.0,sale,South America,192.168,7,140,high_value,veteran,70.875,moderate_risk
